url, time, page_size, depth, page_status
https://www.penguin.co.nz/books/bad-luck-and-trouble-9781407037547, 04:10:04 09/27/2024, 99314, 2, 200
https://www.penguin.co.nz/authors/josie-silver, 04:10:06 09/27/2024, 63526, 2, 200
https://www.penguin.co.nz/books/one-day-in-december-9780241982273, 04:10:09 09/27/2024, 91268, 2, 200
https://www.penguin.co.nz/books/better-off-dead-9781787633742, 04:10:11 09/27/2024, 95757, 2, 200
https://www.penguin.co.nz/authors/minnie-darke, 04:10:14 09/27/2024, 78190, 2, 200
https://www.penguin.co.nz/books/star-crossed-9780143792284, 04:10:16 09/27/2024, 103453, 2, 200
https://www.penguin.co.nz/authors/aisha-saeed, 04:10:20 09/27/2024, 66938, 2, 200
https://www.penguin.co.nz/authors/lee-child-and-andrew-child, 04:10:22 09/27/2024, 66996, 2, 200
https://www.penguin.co.nz/books/ghosts-9780241988695, 04:10:25 09/27/2024, 104897, 2, 200
https://www.penguin.co.nz/authors/lizzy-dent, 04:10:27 09/27/2024, 65252, 2, 200
https://www.penguin.co.nz/books/no-plan-b-9780552177542, 04:10:30 09/27/2024, 101320, 2, 200
https://www.penguin.co.nz/books/the-summer-job-9780241990520, 04:10:32 09/27/2024, 93116, 2, 200
https://matakanacoast.co.nz/food-drink, 04:10:33 09/27/2024, 63061, 2, 200
https://www.penguin.co.nz/books/zuni-and-the-memory-jar-9780593618950, 04:10:36 09/27/2024, 84095, 2, 200
https://www.penguin.co.nz/books/blue-moon-9781473542310, 04:10:39 09/27/2024, 105453, 2, 200
https://matakanacoast.co.nz/meet-the-locals, 04:10:40 09/27/2024, 213345, 2, 200
https://www.penguin.co.nz/books/a-history-of-new-zealand-in-100-objects-9781761047220, 04:10:42 09/27/2024, 89833, 2, 200
https://www.penguin.co.nz/authors/landry-q-walker, 04:10:45 09/27/2024, 64918, 2, 200
http://www.fishpond.co.nz/advanced_search_result.php?isbn=9780552177566, 04:10:46 09/27/2024, 56026, 2, 200
https://www.paperplus.co.nz/search?q=9780552177566&u=t%3Dbook, 04:10:50 09/27/2024, 147014, 2, 200
https://matakanacoast.co.nz/accessible-coast, 04:10:50 09/27/2024, 59202, 2, 200
https://www.thewarehouse.co.nz/search?q=9780552177566, 04:10:50 09/27/2024, None, 2, 403
https://www.whitcoulls.co.nz/9780552177566, 04:10:53 09/27/2024, 594434, 2, 200
https://bookhub.co.nz/catalog/search?keyword=9780552177566, 04:10:54 09/27/2024, None, 2, 403
https://www.mightyape.co.nz/search?s=9780552177566, 04:10:57 09/27/2024, 244869, 2, 200
https://www.penguin.co.nz/books/teenage-mutant-ninja-turtles-turtle-power-pack-vol-1-9798887240978, 04:11:02 09/27/2024, 79318, 2, 200
https://www.thenile.co.nz/books/9780552177566, 04:11:02 09/27/2024, None, 2, 403
https://www.penguin.co.nz/books/the-secret-9781787633773, 04:11:05 09/27/2024, 94638, 2, 200
https://www.penguin.co.nz/books/the-secret-9781529900750, 04:11:08 09/27/2024, 92415, 2, 200
https://www.penguin.co.nz/books/the-secret-9781473579934, 04:11:10 09/27/2024, 91543, 2, 200
https://matakanacoast.co.nz/shop, 04:11:11 09/27/2024, 60400, 2, 200
https://www.penguin.co.nz/authors/mito, 04:11:14 09/27/2024, 64664, 2, 200
https://www.penguin.co.nz/books/the-serpents-shadow-the-graphic-novel-the-kane-chronicles-book-3-9780241336809, 04:11:16 09/27/2024, 97175, 2, 200
https://www.penguin.co.nz/books/the-secret-9781787633780, 04:11:20 09/27/2024, 91512, 2, 200
https://www.penguin.co.nz/books/the-secret-9780552177566/extracts/2981-the-secret, 04:11:22 09/27/2024, 96347, 2, 200
https://www.penguin.co.nz/authors/jonathan-stroud, 04:11:24 09/27/2024, 83064, 2, 200
https://www.penguin.co.nz/books/sheep-princess-in-wolfs-clothing-vol-3-9798888438060, 04:11:27 09/27/2024, 81339, 2, 200
https://www.penguin.co.nz/books/lockwood-and-co-the-creeping-shadow-9780552573153, 04:11:30 09/27/2024, 112495, 2, 200
https://www.penguin.co.nz/authors/laura-ellen-andersen, 04:11:33 09/27/2024, 66666, 2, 200
https://www.penguin.co.nz/authors/dean-clarrain, 04:11:35 09/27/2024, 66500, 2, 200
https://matakanacoast.co.nz/listings/markets, 04:11:36 09/27/2024, 163778, 2, 200
https://www.penguin.co.nz/books/i-shall-wear-midnight-9780552579179, 04:11:38 09/27/2024, 132871, 2, 200
https://www.penguin.co.nz/books/shed-couture-9780143773061, 04:11:41 09/27/2024, 94499, 2, 200
https://www.penguin.co.nz/browse/industrial-chemistry-and-manufacturing, 04:11:44 09/27/2024, 89709, 2, 200
https://www.penguin.co.nz/authors/lauren-wolk, 04:11:47 09/27/2024, 65820, 2, 200
https://www.penguin.co.nz/authors/keyyang, 04:11:49 09/27/2024, 61558, 2, 200
https://www.penguin.co.nz/books/throw-away-the-suit-together-vol-1-9798888438299, 04:11:52 09/27/2024, 78513, 2, 200
https://www.penguin.co.nz/books/wolf-hollow-9780552574297, 04:11:55 09/27/2024, 98714, 2, 200
https://www.penguin.co.nz/authors/swindells-robert, 04:11:59 09/27/2024, 61569, 2, 200
http://www.theharbour.org.nz/needing-help/i-think-im-causing-harm/whats-harmful-behaviour/adult/, 04:12:01 09/27/2024, 28120, 2, 200
http://www.theharbour.org.nz/needing-help/i-think-im-causing-harm/whats-harmful-behaviour/youth/, 04:12:04 09/27/2024, 20879, 2, 200
https://matakanacoast.co.nz/listings/art-design, 04:12:04 09/27/2024, 166330, 2, 200
https://www.penguin.co.nz/authors/inoue, 04:12:07 09/27/2024, 74660, 2, 200
https://www.penguin.co.nz/books/brother-in-the-land-9780141928852, 04:12:10 09/27/2024, 79312, 2, 200
http://www.theharbour.org.nz/needing-help/i-think-im-causing-harm/whats-harmful-behaviour/child/, 04:12:12 09/27/2024, 25962, 2, 200
https://www.penguin.co.nz/books/wwe-absolutely-everything-you-need-to-know-9780241299470, 04:12:14 09/27/2024, 80714, 2, 200
https://www.penguin.co.nz/books/the-duke-of-death-and-his-maid-vol-13-9798888436639, 04:12:17 09/27/2024, 84839, 2, 200
https://www.penguin.co.nz/authors/louise-lawrence, 04:12:20 09/27/2024, 62847, 2, 200
https://www.penguin.co.nz/books/children-of-the-dust-9780099433422, 04:12:24 09/27/2024, 83507, 2, 200
https://www.penguin.co.nz/books/aroha-9780143775584, 04:12:28 09/27/2024, 95120, 2, 200
https://www.penguin.co.nz/browse/the-environment, 04:12:31 09/27/2024, 104445, 2, 200
https://matakanacoast.co.nz/listings/tours, 04:12:32 09/27/2024, 164765, 2, 200
https://matakanacoast.co.nz/walking-hiking, 04:12:32 09/27/2024, 103369, 2, 200
http://www.stjohn.org.nz/what-we-do/st-john-ambulance-services/part-charges/, 04:12:36 09/27/2024, 72055, 2, 200
https://www.stjohn.org.nz/support-us/ambulance-membership2/questions/, 04:12:37 09/27/2024, 64353, 2, 200
https://www.penguin.co.nz/authors/gary-d-schmidt, 04:12:40 09/27/2024, 62424, 2, 200
https://www.penguin.co.nz/books/aroha-9780143775225/extracts/2719-aroha-extract-for-matariki, 04:12:43 09/27/2024, 84922, 2, 200
https://www.penguin.co.nz/books/orbiting-jupiter-9781448188208, 04:12:46 09/27/2024, 87527, 2, 200
https://www.penguin.co.nz/books/parasyte-full-color-collection-7-9781646516452, 04:12:49 09/27/2024, 89206, 2, 200
https://www.penguin.co.nz/authors/joy-cowley, 04:12:52 09/27/2024, 71130, 2, 200
https://www.penguin.co.nz/books/the-silent-one-9780141310619, 04:12:56 09/27/2024, 87755, 2, 200
https://www.penguin.co.nz/books/grand-9780143776116, 04:12:58 09/27/2024, 88504, 2, 200
https://www.penguin.co.nz/books/grand-9780143776109/extracts/2673-grand, 04:13:01 09/27/2024, 85244, 2, 200
https://www.penguin.co.nz/authors/hitoshi-iwaaki, 04:13:03 09/27/2024, 79205, 2, 200
https://matakanacoast.co.nz/listings/attractions-activities, 04:13:04 09/27/2024, 166187, 2, 200
https://www.penguin.co.nz/books/boys-dont-cry-9780552548625, 04:13:07 09/27/2024, 96026, 2, 200
https://www.penguin.co.nz/authors/leah-williams, 04:13:09 09/27/2024, 66031, 2, 200
https://www.penguin.co.nz/authors/chip-zdarsky, 04:13:12 09/27/2024, 90619, 2, 200
https://www.penguin.co.nz/books/the-dogs-of-winter-9781849399777, 04:13:15 09/27/2024, 80816, 2, 200
https://www.penguin.co.nz/books/the-everything-guide-9781776953912, 04:13:17 09/27/2024, 89336, 2, 200
https://www.penguin.co.nz/authors/bill-bryson, 04:13:20 09/27/2024, 92860, 2, 200
https://matakanacoast.co.nz/destinations, 04:13:20 09/27/2024, 66598, 2, 200
https://www.penguin.co.nz/books/harley-quinn-black-white-redder-9781779526045, 04:13:23 09/27/2024, 79308, 2, 200
http://www.stjohn.org.nz/pay-invoice/, 04:13:27 09/27/2024, 64610, 2, 200
https://www.penguin.co.nz/books/a-really-short-history-of-nearly-everything-9780241451946, 04:13:30 09/27/2024, 96306, 2, 200
https://www.penguin.co.nz/books/thief-9781446453797, 04:13:32 09/27/2024, 93473, 2, 200
https://www.penguin.co.nz/authors/meg-wolitzer, 04:13:35 09/27/2024, 70643, 2, 200
https://www.penguin.co.nz/books/good-pop-bad-pop-9781784707910, 04:13:37 09/27/2024, 87583, 2, 200
https://www.penguin.co.nz/authors/ai-tanaka, 04:13:40 09/27/2024, 66013, 2, 200
https://www.penguin.co.nz/authors/kaye-webb, 04:13:42 09/27/2024, 61406, 2, 200
https://www.penguin.co.nz/books/ghosts-9780241988688, 04:13:47 09/27/2024, 104897, 2, 200
https://www.penguin.co.nz/books/good-material-9780241523674, 04:13:51 09/27/2024, 96270, 2, 200
https://www.penguin.co.nz/books/i-like-this-poem-9780141374222, 04:13:54 09/27/2024, 80192, 2, 200
https://www.penguin.co.nz/books/the-boy-in-the-olive-grove-9781869799878, 04:13:57 09/27/2024, 93227, 2, 200
https://www.penguin.co.nz/books/fierce-september-9781869795283, 04:14:02 09/27/2024, 95024, 2, 200
https://matakanacoast.co.nz/things-to-do, 04:14:02 09/27/2024, 80697, 2, 200
https://www.penguin.co.nz/books/king-in-limbo-omnibus-3-vol-5-6-9798888770139, 04:14:05 09/27/2024, 84465, 2, 200
https://www.penguin.co.nz/authors/robert-swindells, 04:14:08 09/27/2024, 87864, 2, 200
https://www.penguin.co.nz/books/heart-of-danger-9781869795443, 04:14:15 09/27/2024, 90847, 2, 200
https://www.penguin.co.nz/books/sins-of-the-father-9781775530442, 04:14:21 09/27/2024, 87550, 2, 200
https://www.penguin.co.nz/books/abomination-9780141379234, 04:14:24 09/27/2024, 86004, 2, 200
https://www.penguin.co.nz/books/the-calling-9780143774747, 04:14:27 09/27/2024, 109561, 2, 200
https://www.penguin.co.nz/books/dirt-bomb-9781869795474, 04:14:31 09/27/2024, 93274, 2, 200
https://www.penguin.co.nz/authors/tsumuji-yoshimura, 04:14:34 09/27/2024, 65099, 2, 200
https://www.penguin.co.nz/books/salt-nz-edition-9780143305453, 04:14:37 09/27/2024, 87248, 2, 200
https://www.penguin.co.nz/books/i-am-rebecca-9781775535508, 04:14:41 09/27/2024, 103259, 2, 200
https://www.penguin.co.nz/books/i-am-not-esther-9781869799083, 04:14:43 09/27/2024, 102857, 2, 200
https://www.penguin.co.nz/books/see-ya-simon-9780143318026, 04:14:46 09/27/2024, 101848, 2, 200
https://www.penguin.co.nz/books/being-magdalene-9781775537687, 04:14:49 09/27/2024, 99511, 2, 200
https://www.penguin.co.nz/books/end-of-the-alphabet-9781775530459, 04:14:51 09/27/2024, 94110, 2, 200
https://matakanacoast.co.nz/, 04:14:52 09/27/2024, 255161, 2, 200
https://www.penguin.co.nz/books/just-like-mona-lisa-01-9781646092772, 04:14:55 09/27/2024, 80477, 2, 200
https://www.penguin.co.nz/books/diary-of-a-wimpy-kid-best-friends-box-9781760896454, 04:14:58 09/27/2024, 135018, 2, 200
https://www.unitybooks.co.nz/search?shopify_products%5Bquery%5D=9780143568155, 04:14:59 09/27/2024, 213686, 2, 200
https://www.penguin.co.nz/books/bestsellers?p=2, 04:15:02 09/27/2024, 122285, 2, 200
https://www.penguin.co.nz/authors/terry-pratchett, 04:15:05 09/27/2024, 93545, 2, 200
https://www.penguin.co.nz/books/speed-freak-9781775534716, 04:15:08 09/27/2024, 92678, 2, 200
https://www.penguin.co.nz/books/juno-of-taris-9781869795269, 04:15:13 09/27/2024, 95495, 2, 200
https://www.penguin.co.nz/books/nation-9780552577199, 04:15:16 09/27/2024, 122463, 2, 200
http://www.theharbour.org.nz/needing-help/im-worried-about-someone-i-know/being-harmed, 04:15:19 09/27/2024, 43485, 2, 200
https://www.penguin.co.nz/authors/stephen-mccranie, 04:15:21 09/27/2024, 90454, 2, 200
https://www.penguin.co.nz/authors/malorie-blackman, 04:15:24 09/27/2024, 95564, 2, 200
https://www.theharbour.org.nz/support-services/sexual-support#child-youth-family-cyf, 04:15:27 09/27/2024, 37961, 2, 200
https://www.penguin.co.nz/books/noughts-and-crosses-9780241388396, 04:15:29 09/27/2024, 99691, 2, 200
https://www.penguin.co.nz/books/stephen-mccranies-space-boy-volume-19-9781506736983, 04:15:32 09/27/2024, 88057, 2, 200
https://www.penguin.co.nz/authors/mark-haddon, 04:15:34 09/27/2024, 80156, 2, 200
https://www.penguin.co.nz/books/pounamu-pounamu-9781761047268, 04:15:37 09/27/2024, 95245, 2, 200
https://www.penguin.co.nz/books/the-curious-incident-of-the-dog-in-the-night-time-9781784707637, 04:15:40 09/27/2024, 103738, 2, 200
https://www.penguin.co.nz/books/the-captive-wife-9781776950706, 04:15:43 09/27/2024, 97421, 2, 200
https://www.penguin.co.nz/authors/shinsuke-kondo, 04:15:47 09/27/2024, 64509, 2, 200
https://www.penguin.co.nz/books/the-hidden-oracle-the-trials-of-apollo-book-1-9780141363929, 04:15:50 09/27/2024, 94636, 2, 200
https://www.penguin.co.nz/books/potiki-9781776950676, 04:15:54 09/27/2024, 97722, 2, 200
https://www.penguin.co.nz/books/plumb-9780140295627, 04:15:57 09/27/2024, 84898, 2, 200
https://www.penguin.co.nz/authors/gayle-forman, 04:15:59 09/27/2024, 69290, 2, 200
https://www.penguin.co.nz/books/sons-for-the-return-home-popular-penguins-9780143206019, 04:16:03 09/27/2024, 355601, 2, 200
https://www.penguin.co.nz/books/man-alone-9781776950652, 04:16:06 09/27/2024, 81189, 2, 200
https://www.penguin.co.nz/books/ninja-vs-gokudo-2-9798888771655, 04:16:10 09/27/2024, 82770, 2, 200
https://www.stjohn.org.nz/support-us/donate/healthshuttledonation2020/, 04:16:12 09/27/2024, 65561, 2, 200
https://www.penguin.co.nz/books/if-i-stay-9781909531239, 04:16:15 09/27/2024, 97330, 2, 200
https://www.penguin.co.nz/books/garden-party-and-other-stories-popular-penguins-9780143205968, 04:16:19 09/27/2024, 354586, 2, 200
https://www.penguin.co.nz/authors/john-steinbeck, 04:16:21 09/27/2024, 91391, 2, 200
https://www.penguin.co.nz/authors/sholly-fisch, 04:16:24 09/27/2024, 74920, 2, 200
https://www.penguin.co.nz/books/the-pearl-9780141185125, 04:16:27 09/27/2024, 96485, 2, 200
https://www.penguin.co.nz/books/bite-back-9781776953721, 04:16:29 09/27/2024, 88406, 2, 200
https://www.penguin.co.nz/books/percy-jackson-and-the-battle-of-the-labyrinth-book-4-9780141346830, 04:16:32 09/27/2024, 112182, 2, 200
https://www.penguin.co.nz/browse/family-and-health, 04:16:35 09/27/2024, 123706, 2, 200
https://www.matakanacountrypark.co.nz/location, 04:16:36 09/27/2024, 106925, 2, 200
https://www.penguin.co.nz/books/the-batman-and-scooby-doo-mysteries-vol-4-9781779525215, 04:16:38 09/27/2024, 85282, 2, 200
https://www.penguin.co.nz/articles/2623-choice-ya-ebook-reads, 04:16:40 09/27/2024, 83606, 2, 200
https://www.penguin.co.nz/books/bite-back-9781776950447, 04:16:43 09/27/2024, 91523, 2, 200
https://www.penguin.co.nz/articles/3250-real-readers-review-youll-be-the-death-of-me, 04:16:46 09/27/2024, 85444, 2, 200
https://www.penguin.co.nz/articles/3897-staff-reviews-go-as-a-river, 04:16:48 09/27/2024, 82628, 2, 200
https://www.penguin.co.nz/articles/3927-how-to-host-a-the-summer-i-turned-pretty-book-club, 04:16:51 09/27/2024, 86980, 2, 200
https://www.penguin.co.nz/authors/atsushi-ohkubo, 04:16:54 09/27/2024, 90007, 2, 200
https://www.penguin.co.nz/articles/3028-the-unsolved-mysteries-that-inspired-house-of-hollow, 04:16:57 09/27/2024, 88766, 2, 200
https://www.penguin.co.nz/articles/3968-books-you-didnt-know-were-based-on-other-books, 04:16:59 09/27/2024, 94030, 2, 200
https://www.penguin.co.nz/articles/4001-staff-reviews-weekend-reads, 04:17:01 09/27/2024, 91497, 2, 200
https://www.penguin.co.nz/articles/3382-real-readers-review-faraway-girl, 04:17:05 09/27/2024, 85495, 2, 200
https://www.penguin.co.nz/articles/4095-books-everyone-is-talking-about-in-2023, 04:17:07 09/27/2024, 90648, 2, 200
https://www.penguin.co.nz/books/the-secret-history-9780140167771, 04:17:11 09/27/2024, 99668, 2, 200
https://www.matakanacountrypark.co.nz/contact, 04:17:11 09/27/2024, 134849, 2, 200
https://www.penguin.co.nz/books/soul-eater-the-perfect-edition-14-9781646090143, 04:17:13 09/27/2024, 102642, 2, 200
http://www.fishpond.co.nz/advanced_search_result.php?isbn=9780143568155, 04:17:15 09/27/2024, 54784, 2, 200
https://www.penguin.co.nz/browse/contemporary-fiction?p=2, 04:17:19 09/27/2024, 164137, 2, 200
https://www.penguin.co.nz/articles/3465-meet-the-6-most-important-characters-from-the-summer-i-turned-pretty, 04:17:21 09/27/2024, 90135, 2, 200
https://www.penguin.co.nz/books/go-as-a-river-9781804991800, 04:17:24 09/27/2024, 109860, 2, 200
https://www.penguin.co.nz/books/the-girls-of-summer-9781529177060, 04:17:27 09/27/2024, 99952, 2, 200
https://www.penguin.co.nz/series/vampire-academy, 04:17:30 09/27/2024, 99742, 2, 200
https://www.penguin.co.nz/books/mix-tape-9781473569980, 04:17:32 09/27/2024, 95236, 2, 200
https://www.penguin.co.nz/books/hello-beautiful-9780241628270, 04:17:35 09/27/2024, 101007, 2, 200
https://www.penguin.co.nz/authors/mashiro, 04:17:38 09/27/2024, 65112, 2, 200
https://www.penguin.co.nz/books/lists/471-moviebook-tie-ins, 04:17:40 09/27/2024, 122045, 2, 200
https://www.penguin.co.nz/authors/donna-tartt, 04:17:42 09/27/2024, 73402, 2, 200
https://www.penguin.co.nz/books/the-secret-history-9780241621905, 04:17:45 09/27/2024, 99769, 2, 200
https://www.penguin.co.nz/authors/nicola-yoon, 04:17:47 09/27/2024, 65744, 2, 200
https://www.penguin.co.nz/authors/shelley-read, 04:17:49 09/27/2024, 72146, 2, 200
https://www.penguin.co.nz/books/go-as-a-river-9780857529404, 04:17:53 09/27/2024, 109860, 2, 200
https://www.matakanacountrypark.co.nz/weddings, 04:17:53 09/27/2024, 124257, 2, 200
https://www.penguin.co.nz/books/my-love-story-with-yamada-kun-at-lv999-vol-2-9781911720010, 04:17:56 09/27/2024, 87068, 2, 200
https://www.penguin.co.nz/books/the-sun-is-also-a-star-9780552574242, 04:17:58 09/27/2024, 90661, 2, 200
https://www.penguin.co.nz/books/the-cousins-9780241376942, 04:18:01 09/27/2024, 102824, 2, 200
https://www.penguin.co.nz/authors/victoria-mas, 04:18:04 09/27/2024, 66670, 2, 200
https://www.penguin.co.nz/books/the-mad-womens-ball-9781529176773, 04:18:08 09/27/2024, 92869, 2, 200
https://www.penguin.co.nz/authors/yasuhiro-nightow, 04:18:11 09/27/2024, 64752, 2, 200
https://www.penguin.co.nz/books/batman-nightwalker-the-graphic-novel-9781401280048, 04:18:13 09/27/2024, 82965, 2, 200
https://www.penguin.co.nz/authors/katie-bishop, 04:18:15 09/27/2024, 66296, 2, 200
https://www.penguin.co.nz/books/the-girls-of-summer-9781787636019, 04:18:18 09/27/2024, 91795, 2, 200
https://www.penguin.co.nz/authors/melissa-albert, 04:18:21 09/27/2024, 66348, 2, 200
https://www.penguin.co.nz/books/romeo-and-juliet-9780141396477, 04:18:27 09/27/2024, 1166368, 2, 200
https://www.penguin.co.nz/authors/jane-sanderson, 04:18:30 09/27/2024, 67281, 2, 200
https://www.matakanacountrypark.co.nz/whats-on, 04:18:30 09/27/2024, 218282, 2, 200
https://www.penguin.co.nz/books/trigun-deluxe-edition-9781506738710, 04:18:33 09/27/2024, 84766, 2, 200
https://www.paperplus.co.nz/search?q=9780143568155&u=t%3Dbook, 04:18:37 09/27/2024, 142574, 2, 200
https://www.penguin.co.nz/books/the-hazel-wood-9780141388663, 04:18:41 09/27/2024, 97305, 2, 200
https://www.penguin.co.nz/books/mix-tape-9781784164850, 04:18:44 09/27/2024, 98334, 2, 200
https://www.penguin.co.nz/authors/angelica-gorodischer, 04:18:46 09/27/2024, 61529, 2, 200
https://www.penguin.co.nz/authors/adam-silvera, 04:18:49 09/27/2024, 62520, 2, 200
https://www.penguin.co.nz/books/trafalgar-9780241467961, 04:18:52 09/27/2024, 87578, 2, 200
https://www.penguin.co.nz/books/the-pier-falls-9781473523432, 04:18:54 09/27/2024, 107791, 2, 200
https://www.penguin.co.nz/authors/alan-moore, 04:18:57 09/27/2024, 90615, 2, 200
https://www.penguin.co.nz/books/more-happy-than-not-9781641291941, 04:19:00 09/27/2024, 82482, 2, 200
https://www.penguin.co.nz/books/florida-9781786090461, 04:19:02 09/27/2024, 114184, 2, 200
https://www.penguin.co.nz/authors/gabriel-garcia-mrquez, 04:19:05 09/27/2024, 87674, 2, 200
https://www.penguin.co.nz/authors/becky-albertalli, 04:19:09 09/27/2024, 79875, 2, 200
https://www.penguin.co.nz/books/no-one-writes-to-the-colonel-9780241968734, 04:19:12 09/27/2024, 90034, 2, 200
https://www.penguin.co.nz/authors/leo-tolstoy, 04:19:15 09/27/2024, 91447, 2, 200
https://www.matakanacountrypark.co.nz/equestrian, 04:19:15 09/27/2024, 119721, 2, 200
https://www.penguin.co.nz/books/watchmen-dc-compact-comics-edition-9781779527325, 04:19:17 09/27/2024, 87175, 2, 200
https://www.penguin.co.nz/books/love-simon-9780241330135, 04:19:22 09/27/2024, 103616, 2, 200
https://www.penguin.co.nz/books/the-kreutzer-sonata-and-other-stories-9780140449600, 04:19:32 09/27/2024, 1154707, 2, 200
https://www.penguin.co.nz/authors/italo-calvino, 04:19:36 09/27/2024, 91335, 2, 200
https://www.penguin.co.nz/authors/katharine-mcgee, 04:19:39 09/27/2024, 66666, 2, 200
https://www.penguin.co.nz/books/if-on-a-winters-night-a-traveller-9780099430896, 04:19:41 09/27/2024, 96011, 2, 200
https://www.penguin.co.nz/books/grimm-tales-9780241472729, 04:19:44 09/27/2024, 83765, 2, 200
https://www.penguin.co.nz/authors/scott-snyder, 04:19:46 09/27/2024, 91535, 2, 200
https://www.penguin.co.nz/books/american-royals-9780241365953, 04:19:49 09/27/2024, 96646, 2, 200
https://www.penguin.co.nz/authors/emma-cline, 04:19:52 09/27/2024, 65730, 2, 200
https://www.penguin.co.nz/books/daddy-9781529112894, 04:19:55 09/27/2024, 95081, 2, 200
https://www.penguin.co.nz/authors/kat-cho, 04:19:57 09/27/2024, 65387, 2, 200
https://www.penguin.co.nz/authors/jose-saramago, 04:20:00 09/27/2024, 85248, 2, 200
https://www.penguin.co.nz/books/blindness-9780099573586, 04:20:02 09/27/2024, 92230, 2, 200
https://www.penguin.co.nz/books/batman-the-court-of-owls-saga-dc-compact-comics-edition-9781779527271, 04:20:05 09/27/2024, 87324, 2, 200
https://www.penguin.co.nz/books/a-god-in-ruins-9780552776646/book-clubs/401-god-ruins-reading-notes, 04:20:07 09/27/2024, 84603, 2, 200
https://www.penguin.co.nz/articles/3565-a-useful-guide-to-reading-elizabeth-strouts-lucy-barton-books, 04:20:11 09/27/2024, 92654, 2, 200
http://www.fishpond.co.nz/advanced_search_result.php?isbn=9781776957309, 04:20:12 09/27/2024, 55609, 2, 200
https://www.penguin.co.nz/books/wicked-fox-9781984812360, 04:20:15 09/27/2024, 85966, 2, 200
https://www.penguin.co.nz/authors/ernst-zillekens, 04:20:17 09/27/2024, 61518, 2, 200
https://www.penguin.co.nz/books/short-stories-in-german-9780141966533, 04:20:20 09/27/2024, 78353, 2, 200
https://www.penguin.co.nz/books/one-of-us-is-lying-9780241739471, 04:20:24 09/27/2024, 100144, 2, 200
https://www.penguin.co.nz/books/baron-bagge-9780241615621, 04:20:26 09/27/2024, 85468, 2, 200
https://www.penguin.co.nz/books/honeybees-and-distant-thunder-9781804991879, 04:20:29 09/27/2024, 88188, 2, 200
https://www.penguin.co.nz/authors/margaret-atwood, 04:20:32 09/27/2024, 84893, 2, 200
https://www.penguin.co.nz/books/black-wolf-9780143775409, 04:20:35 09/27/2024, 105579, 2, 200
https://www.penguin.co.nz/authors/yukio-mishima, 04:20:37 09/27/2024, 81637, 2, 200
https://www.penguin.co.nz/books/death-in-midsummer-9780241678947, 04:20:40 09/27/2024, 89841, 2, 200
https://www.penguin.co.nz/authors/john-green, 04:20:43 09/27/2024, 79525, 2, 200
https://www.penguin.co.nz/books/a-stroke-of-the-pen-9781804992593, 04:20:45 09/27/2024, 104789, 2, 200
https://www.penguin.co.nz/authors/kotaro-isaka, 04:20:47 09/27/2024, 65379, 2, 200
http://www.actionninjaworld.co.nz/, 04:20:48 09/27/2024, 188853, 2, 200
https://www.penguin.co.nz/books/the-handmaids-tale-9781784879679, 04:20:50 09/27/2024, 116990, 2, 200
https://www.penguin.co.nz/books/the-fault-in-our-stars-9780143567592, 04:20:53 09/27/2024, 101102, 2, 200
https://www.penguin.co.nz/books/the-mantis-9781529920666, 04:20:55 09/27/2024, 92361, 2, 200
https://www.penguin.co.nz/authors/alexander-lernet-holenia, 04:20:58 09/27/2024, 63390, 2, 200
https://www.penguin.co.nz/authors/amy-mcculloch, 04:21:00 09/27/2024, 67121, 2, 200
https://www.penguin.co.nz/books/count-luna-9780241649541, 04:21:03 09/27/2024, 85946, 2, 200
https://www.penguin.co.nz/authors/e-m-forster, 04:21:05 09/27/2024, 80264, 2, 200
https://www.penguin.co.nz/books/lists/international-womens-day-2024, 04:21:08 09/27/2024, 142887, 2, 200
https://www.penguin.co.nz/authors/zoe-sugg, 04:21:10 09/27/2024, 70520, 2, 200
https://www.penguin.co.nz/books/the-machine-stops-9780241652572, 04:21:13 09/27/2024, 88454, 2, 200
https://www.penguin.co.nz/authors/roberto-bolao, 04:21:16 09/27/2024, 82318, 2, 200
https://www.penguin.co.nz/books/the-magpie-society-one-for-sorrow-9780241402351, 04:21:19 09/27/2024, 87046, 2, 200
https://www.penguin.co.nz/books/the-savage-detectives-9781529944211, 04:21:21 09/27/2024, 91895, 2, 200
https://www.penguin.co.nz/authors/edogawa-rampo, 04:21:24 09/27/2024, 65142, 2, 200
https://www.penguin.co.nz/books/lists/penguin-picks-for-mothers-day, 04:21:27 09/27/2024, 151084, 2, 200
https://www.penguin.co.nz/activities/2756-where-does-the-rain-come-from, 04:21:29 09/27/2024, 81938, 2, 200
https://www.paperplus.co.nz/search?q=9781761047169&u=t%3Dbook, 04:21:34 09/27/2024, 150313, 2, 200
https://www.penguin.co.nz/books/violet-black-9780143775423, 04:21:37 09/27/2024, 115836, 2, 200
https://www.penguin.co.nz/books/gold-mask-9780241687369, 04:21:40 09/27/2024, 84121, 2, 200
https://www.penguin.co.nz/authors/puk-qvortrup, 04:21:42 09/27/2024, 61533, 2, 200
https://www.penguin.co.nz/authors/jennifer-niven, 04:21:45 09/27/2024, 71469, 2, 200
https://www.penguin.co.nz/books/into-a-star-9780241682227, 04:21:48 09/27/2024, 88208, 2, 200
https://www.penguin.co.nz/authors/wesley-stace, 04:21:50 09/27/2024, 66047, 2, 200
